country,country_code,year,pop_actual,pop_projected,country_code_iso3
Africa,OWID_AFR,1950,227776845.0,,OWID_AFR
Africa,OWID_AFR,1951,232557376.0,,OWID_AFR
Africa,OWID_AFR,1952,237539914.0,,OWID_AFR
Africa,OWID_AFR,1953,242685418.0,,OWID_AFR
Africa,OWID_AFR,1954,248006207.0,,OWID_AFR
Africa,OWID_AFR,1955,253538237.0,,OWID_AFR
Africa,OWID_AFR,1956,259271772.0,,OWID_AFR
Africa,OWID_AFR,1957,265129067.0,,OWID_AFR
Africa,OWID_AFR,1958,271042101.0,,OWID_AFR
Africa,OWID_AFR,1959,277271953.0,,OWID_AFR
Africa,OWID_AFR,1960,283922302.0,,OWID_AFR
Africa,OWID_AFR,1961,290814091.0,,OWID_AFR
Africa,OWID_AFR,1962,297959978.0,,OWID_AFR
Africa,OWID_AFR,1963,305371377.0,,OWID_AFR
Africa,OWID_AFR,1964,313060736.0,,OWID_AFR
Africa,OWID_AFR,1965,321013552.0,,OWID_AFR
Africa,OWID_AFR,1966,329252363.0,,OWID_AFR
Africa,OWID_AFR,1967,337851076.0,,OWID_AFR
Africa,OWID_AFR,1968,346800979.0,,OWID_AFR
Africa,OWID_AFR,1969,356032564.0,,OWID_AFR
Africa,OWID_AFR,1970,365552202.0,,OWID_AFR
Africa,OWID_AFR,1971,375326477.0,,OWID_AFR
Africa,OWID_AFR,1972,385312230.0,,OWID_AFR
Africa,OWID_AFR,1973,395821980.0,,OWID_AFR
Africa,OWID_AFR,1974,406870352.0,,OWID_AFR
Africa,OWID_AFR,1975,418433496.0,,OWID_AFR
Africa,OWID_AFR,1976,430496968.0,,OWID_AFR
Africa,OWID_AFR,1977,442660483.0,,OWID_AFR
Africa,OWID_AFR,1978,455539241.0,,OWID_AFR
Africa,OWID_AFR,1979,469198441.0,,OWID_AFR
Africa,OWID_AFR,1980,483051700.0,,OWID_AFR
Africa,OWID_AFR,1981,497620995.0,,OWID_AFR
Africa,OWID_AFR,1982,512958828.0,,OWID_AFR
Africa,OWID_AFR,1983,528232702.0,,OWID_AFR
Africa,OWID_AFR,1984,543638096.0,,OWID_AFR
Africa,OWID_AFR,1985,559664038.0,,OWID_AFR
Africa,OWID_AFR,1986,575967268.0,,OWID_AFR
Africa,OWID_AFR,1987,592601295.0,,OWID_AFR
Africa,OWID_AFR,1988,609387685.0,,OWID_AFR
Africa,OWID_AFR,1989,626359188.0,,OWID_AFR
Africa,OWID_AFR,1990,643775322.0,,OWID_AFR
Africa,OWID_AFR,1991,661103795.0,,OWID_AFR
Africa,OWID_AFR,1992,678558071.0,,OWID_AFR
Africa,OWID_AFR,1993,696621732.0,,OWID_AFR
Africa,OWID_AFR,1994,714502673.0,,OWID_AFR
Africa,OWID_AFR,1995,732695472.0,,OWID_AFR
Africa,OWID_AFR,1996,751473736.0,,OWID_AFR
Africa,OWID_AFR,1997,770384697.0,,OWID_AFR
Africa,OWID_AFR,1998,789981693.0,,OWID_AFR
Africa,OWID_AFR,1999,810079831.0,,OWID_AFR
Africa,OWID_AFR,2000,830582806.0,,OWID_AFR
Africa,OWID_AFR,2001,851690326.0,,OWID_AFR
Africa,OWID_AFR,2002,873411364.0,,OWID_AFR
Africa,OWID_AFR,2003,895734468.0,,OWID_AFR
Africa,OWID_AFR,2004,918778465.0,,OWID_AFR
Africa,OWID_AFR,2005,942546629.0,,OWID_AFR
Africa,OWID_AFR,2006,966932351.0,,OWID_AFR
Africa,OWID_AFR,2007,992055819.0,,OWID_AFR
Africa,OWID_AFR,2008,1018065511.0,,OWID_AFR
Africa,OWID_AFR,2009,1044777728.0,,OWID_AFR
Africa,OWID_AFR,2010,1072216734.0,,OWID_AFR
Africa,OWID_AFR,2011,1100148896.0,,OWID_AFR
Africa,OWID_AFR,2012,1128843700.0,,OWID_AFR
Africa,OWID_AFR,2013,1158780556.0,,OWID_AFR
Africa,OWID_AFR,2014,1189220572.0,,OWID_AFR
Africa,OWID_AFR,2015,1220075726.0,,OWID_AFR
Africa,OWID_AFR,2016,1251208653.0,,OWID_AFR
Africa,OWID_AFR,2017,1282902297.0,,OWID_AFR
Africa,OWID_AFR,2018,1315409974.0,,OWID_AFR
Africa,OWID_AFR,2019,1348005692.0,,OWID_AFR
Africa,OWID_AFR,2020,1380821349.0,,OWID_AFR
Africa,OWID_AFR,2021,1413753274.0,,OWID_AFR
Africa,OWID_AFR,2022,1446883821.0,,OWID_AFR
Africa,OWID_AFR,2023,1480770747.0,,OWID_AFR
Africa,OWID_AFR,2024,,1515141052.0,OWID_AFR
Africa,OWID_AFR,2025,,1549867778.0,OWID_AFR
Africa,OWID_AFR,2026,,1584985418.0,OWID_AFR
Africa,OWID_AFR,2027,,1620262296.0,OWID_AFR
Africa,OWID_AFR,2028,,1655677665.0,OWID_AFR
Africa,OWID_AFR,2029,,1691327244.0,OWID_AFR
Africa,OWID_AFR,2030,,1727213606.0,OWID_AFR
Africa,OWID_AFR,2031,,1763341553.0,OWID_AFR
Africa,OWID_AFR,2032,,1799678047.0,OWID_AFR
Africa,OWID_AFR,2033,,1836165357.0,OWID_AFR
Africa,OWID_AFR,2034,,1872848700.0,OWID_AFR
Africa,OWID_AFR,2035,,1909745381.0,OWID_AFR
Africa,OWID_AFR,2036,,1946779737.0,OWID_AFR
Africa,OWID_AFR,2037,,1983889036.0,OWID_AFR
Africa,OWID_AFR,2038,,2021069026.0,OWID_AFR
Africa,OWID_AFR,2039,,2058326173.0,OWID_AFR
Africa,OWID_AFR,2040,,2095653507.0,OWID_AFR
Africa,OWID_AFR,2041,,2133011433.0,OWID_AFR
Africa,OWID_AFR,2042,,2170362641.0,OWID_AFR
Africa,OWID_AFR,2043,,2207713661.0,OWID_AFR
Africa,OWID_AFR,2044,,2245033518.0,OWID_AFR
Africa,OWID_AFR,2045,,2282241924.0,OWID_AFR
Africa,OWID_AFR,2046,,2319336382.0,OWID_AFR
Africa,OWID_AFR,2047,,2356367923.0,OWID_AFR
Africa,OWID_AFR,2048,,2393301463.0,OWID_AFR
Africa,OWID_AFR,2049,,2430064381.0,OWID_AFR
Africa,OWID_AFR,2050,,2466647773.0,OWID_AFR
Africa,OWID_AFR,2051,,2503122619.0,OWID_AFR
Africa,OWID_AFR,2052,,2539451543.0,OWID_AFR
Africa,OWID_AFR,2053,,2575522914.0,OWID_AFR
Africa,OWID_AFR,2054,,2611380630.0,OWID_AFR
Africa,OWID_AFR,2055,,2647052120.0,OWID_AFR
Africa,OWID_AFR,2056,,2682482639.0,OWID_AFR
Africa,OWID_AFR,2057,,2717607462.0,OWID_AFR
Africa,OWID_AFR,2058,,2752440554.0,OWID_AFR
Africa,OWID_AFR,2059,,2787096257.0,OWID_AFR
Africa,OWID_AFR,2060,,2821497225.0,OWID_AFR
Africa,OWID_AFR,2061,,2855583629.0,OWID_AFR
Africa,OWID_AFR,2062,,2889314606.0,OWID_AFR
Africa,OWID_AFR,2063,,2922621093.0,OWID_AFR
Africa,OWID_AFR,2064,,2955590808.0,OWID_AFR
Africa,OWID_AFR,2065,,2988210990.0,OWID_AFR
Africa,OWID_AFR,2066,,3020431572.0,OWID_AFR
Africa,OWID_AFR,2067,,3052276246.0,OWID_AFR
Africa,OWID_AFR,2068,,3083691292.0,OWID_AFR
Africa,OWID_AFR,2069,,3114659747.0,OWID_AFR
Africa,OWID_AFR,2070,,3145215382.0,OWID_AFR
Africa,OWID_AFR,2071,,3175353190.0,OWID_AFR
Africa,OWID_AFR,2072,,3205068556.0,OWID_AFR
Africa,OWID_AFR,2073,,3234288751.0,OWID_AFR
Africa,OWID_AFR,2074,,3263034459.0,OWID_AFR
Africa,OWID_AFR,2075,,3291312364.0,OWID_AFR
Africa,OWID_AFR,2076,,3319032091.0,OWID_AFR
Africa,OWID_AFR,2077,,3346261967.0,OWID_AFR
Africa,OWID_AFR,2078,,3373019691.0,OWID_AFR
Africa,OWID_AFR,2079,,3399165580.0,OWID_AFR
Africa,OWID_AFR,2080,,3424700723.0,OWID_AFR
Africa,OWID_AFR,2081,,3449654799.0,OWID_AFR
Africa,OWID_AFR,2082,,3474067675.0,OWID_AFR
Africa,OWID_AFR,2083,,3497973870.0,OWID_AFR
Africa,OWID_AFR,2084,,3521288067.0,OWID_AFR
Africa,OWID_AFR,2085,,3544047890.0,OWID_AFR
Africa,OWID_AFR,2086,,3566322776.0,OWID_AFR
Africa,OWID_AFR,2087,,3587962955.0,OWID_AFR
Africa,OWID_AFR,2088,,3608880022.0,OWID_AFR
Africa,OWID_AFR,2089,,3629227592.0,OWID_AFR
Africa,OWID_AFR,2090,,3649045701.0,OWID_AFR
Africa,OWID_AFR,2091,,3668203780.0,OWID_AFR
Africa,OWID_AFR,2092,,3686701977.0,OWID_AFR
Africa,OWID_AFR,2093,,3704607600.0,OWID_AFR
Africa,OWID_AFR,2094,,3721931369.0,OWID_AFR
Africa,OWID_AFR,2095,,3738661438.0,OWID_AFR
Africa,OWID_AFR,2096,,3754852663.0,OWID_AFR
Africa,OWID_AFR,2097,,3770482502.0,OWID_AFR
Africa,OWID_AFR,2098,,3785518387.0,OWID_AFR
Africa,OWID_AFR,2099,,3799971565.0,OWID_AFR
Africa,OWID_AFR,2100,,3813883687.0,OWID_AFR
Africa (UN),UN_AFR,1950,227776420.0,,UN_AFR
Africa (UN),UN_AFR,1951,232556973.0,,UN_AFR
Africa (UN),UN_AFR,1952,237539543.0,,UN_AFR
Africa (UN),UN_AFR,1953,242685066.0,,UN_AFR
Africa (UN),UN_AFR,1954,248005819.0,,UN_AFR
Africa (UN),UN_AFR,1955,253537849.0,,UN_AFR
Africa (UN),UN_AFR,1956,259271438.0,,UN_AFR
Africa (UN),UN_AFR,1957,265128663.0,,UN_AFR
Africa (UN),UN_AFR,1958,271041740.0,,UN_AFR
Africa (UN),UN_AFR,1959,277271605.0,,UN_AFR
Africa (UN),UN_AFR,1960,283921952.0,,UN_AFR
Africa (UN),UN_AFR,1961,290813749.0,,UN_AFR
Africa (UN),UN_AFR,1962,297959634.0,,UN_AFR
Africa (UN),UN_AFR,1963,305371042.0,,UN_AFR
Africa (UN),UN_AFR,1964,313060397.0,,UN_AFR
Africa (UN),UN_AFR,1965,321013252.0,,UN_AFR
Africa (UN),UN_AFR,1966,329251993.0,,UN_AFR
Africa (UN),UN_AFR,1967,337850713.0,,UN_AFR
Africa (UN),UN_AFR,1968,346800642.0,,UN_AFR
Africa (UN),UN_AFR,1969,356032259.0,,UN_AFR
Africa (UN),UN_AFR,1970,365551873.0,,UN_AFR
Africa (UN),UN_AFR,1971,375326099.0,,UN_AFR
Africa (UN),UN_AFR,1972,385311885.0,,UN_AFR
Africa (UN),UN_AFR,1973,395821649.0,,UN_AFR
Africa (UN),UN_AFR,1974,406869977.0,,UN_AFR
Africa (UN),UN_AFR,1975,418433158.0,,UN_AFR
Africa (UN),UN_AFR,1976,430496629.0,,UN_AFR
Africa (UN),UN_AFR,1977,442660134.0,,UN_AFR
Africa (UN),UN_AFR,1978,455538926.0,,UN_AFR
Africa (UN),UN_AFR,1979,469198177.0,,UN_AFR
Africa (UN),UN_AFR,1980,483051385.0,,UN_AFR
Africa (UN),UN_AFR,1981,497620643.0,,UN_AFR
Africa (UN),UN_AFR,1982,512958548.0,,UN_AFR
Africa (UN),UN_AFR,1983,528232408.0,,UN_AFR
Africa (UN),UN_AFR,1984,543637779.0,,UN_AFR
Africa (UN),UN_AFR,1985,559663769.0,,UN_AFR
Africa (UN),UN_AFR,1986,575967004.0,,UN_AFR
Africa (UN),UN_AFR,1987,592601035.0,,UN_AFR
Africa (UN),UN_AFR,1988,609387393.0,,UN_AFR
Africa (UN),UN_AFR,1989,626358878.0,,UN_AFR
Africa (UN),UN_AFR,1990,643775035.0,,UN_AFR
Africa (UN),UN_AFR,1991,661103507.0,,UN_AFR
Africa (UN),UN_AFR,1992,678557816.0,,UN_AFR
Africa (UN),UN_AFR,1993,696621487.0,,UN_AFR
Africa (UN),UN_AFR,1994,714502385.0,,UN_AFR
Africa (UN),UN_AFR,1995,732695149.0,,UN_AFR
Africa (UN),UN_AFR,1996,751473489.0,,UN_AFR
Africa (UN),UN_AFR,1997,770384408.0,,UN_AFR
Africa (UN),UN_AFR,1998,789981452.0,,UN_AFR
Africa (UN),UN_AFR,1999,810079555.0,,UN_AFR
Africa (UN),UN_AFR,2000,830582526.0,,UN_AFR
Africa (UN),UN_AFR,2001,851690089.0,,UN_AFR
Africa (UN),UN_AFR,2002,873411062.0,,UN_AFR
Africa (UN),UN_AFR,2003,895734228.0,,UN_AFR
Africa (UN),UN_AFR,2004,918778214.0,,UN_AFR
Africa (UN),UN_AFR,2005,942546385.0,,UN_AFR
Africa (UN),UN_AFR,2006,966932140.0,,UN_AFR
Africa (UN),UN_AFR,2007,992055603.0,,UN_AFR
Africa (UN),UN_AFR,2008,1018065280.0,,UN_AFR
Africa (UN),UN_AFR,2009,1044777531.0,,UN_AFR
Africa (UN),UN_AFR,2010,1072216494.0,,UN_AFR
Africa (UN),UN_AFR,2011,1100148604.0,,UN_AFR
Africa (UN),UN_AFR,2012,1128843458.0,,UN_AFR
Africa (UN),UN_AFR,2013,1158780293.0,,UN_AFR
Africa (UN),UN_AFR,2014,1189220342.0,,UN_AFR
Africa (UN),UN_AFR,2015,1220075491.0,,UN_AFR
Africa (UN),UN_AFR,2016,1251208462.0,,UN_AFR
Africa (UN),UN_AFR,2017,1282902113.0,,UN_AFR
Africa (UN),UN_AFR,2018,1315409772.0,,UN_AFR
Africa (UN),UN_AFR,2019,1348005494.0,,UN_AFR
Africa (UN),UN_AFR,2020,1380821169.0,,UN_AFR
Africa (UN),UN_AFR,2021,1413753046.0,,UN_AFR
Africa (UN),UN_AFR,2022,1446883650.0,,UN_AFR
Africa (UN),UN_AFR,2023,1480770518.0,,UN_AFR
Africa (UN),UN_AFR,2024,,1515140850.0,UN_AFR
Africa (UN),UN_AFR,2025,,1549867575.0,UN_AFR
Africa (UN),UN_AFR,2026,,1584985258.0,UN_AFR
Africa (UN),UN_AFR,2027,,1620262067.0,UN_AFR
Africa (UN),UN_AFR,2028,,1655677478.0,UN_AFR
Africa (UN),UN_AFR,2029,,1691327026.0,UN_AFR
Africa (UN),UN_AFR,2030,,1727213462.0,UN_AFR
Africa (UN),UN_AFR,2031,,1763341325.0,UN_AFR
Africa (UN),UN_AFR,2032,,1799677854.0,UN_AFR
Africa (UN),UN_AFR,2033,,1836165171.0,UN_AFR
Africa (UN),UN_AFR,2034,,1872848569.0,UN_AFR
Africa (UN),UN_AFR,2035,,1909745183.0,UN_AFR
Africa (UN),UN_AFR,2036,,1946779564.0,UN_AFR
Africa (UN),UN_AFR,2037,,1983888826.0,UN_AFR
Africa (UN),UN_AFR,2038,,2021068891.0,UN_AFR
Africa (UN),UN_AFR,2039,,2058325999.0,UN_AFR
Africa (UN),UN_AFR,2040,,2095653381.0,UN_AFR
Africa (UN),UN_AFR,2041,,2133011267.0,UN_AFR
Africa (UN),UN_AFR,2042,,2170362486.0,UN_AFR
Africa (UN),UN_AFR,2043,,2207713439.0,UN_AFR
Africa (UN),UN_AFR,2044,,2245033358.0,UN_AFR
Africa (UN),UN_AFR,2045,,2282241715.0,UN_AFR
Africa (UN),UN_AFR,2046,,2319336204.0,UN_AFR
Africa (UN),UN_AFR,2047,,2356367850.0,UN_AFR
Africa (UN),UN_AFR,2048,,2393301288.0,UN_AFR
Africa (UN),UN_AFR,2049,,2430064262.0,UN_AFR
Africa (UN),UN_AFR,2050,,2466647620.0,UN_AFR
Africa (UN),UN_AFR,2051,,2503122516.0,UN_AFR
Africa (UN),UN_AFR,2052,,2539451373.0,UN_AFR
Africa (UN),UN_AFR,2053,,2575522782.0,UN_AFR
Africa (UN),UN_AFR,2054,,2611380457.0,UN_AFR
Africa (UN),UN_AFR,2055,,2647051970.0,UN_AFR
Africa (UN),UN_AFR,2056,,2682482474.0,UN_AFR
Africa (UN),UN_AFR,2057,,2717607367.0,UN_AFR
Africa (UN),UN_AFR,2058,,2752440398.0,UN_AFR
Africa (UN),UN_AFR,2059,,2787096127.0,UN_AFR
Africa (UN),UN_AFR,2060,,2821497087.0,UN_AFR
Africa (UN),UN_AFR,2061,,2855583532.0,UN_AFR
Africa (UN),UN_AFR,2062,,2889314507.0,UN_AFR
Africa (UN),UN_AFR,2063,,2922620945.0,UN_AFR
Africa (UN),UN_AFR,2064,,2955590718.0,UN_AFR
Africa (UN),UN_AFR,2065,,2988210866.0,UN_AFR
Africa (UN),UN_AFR,2066,,3020431493.0,UN_AFR
Africa (UN),UN_AFR,2067,,3052276113.0,UN_AFR
Africa (UN),UN_AFR,2068,,3083691198.0,UN_AFR
Africa (UN),UN_AFR,2069,,3114659620.0,UN_AFR
Africa (UN),UN_AFR,2070,,3145215298.0,UN_AFR
Africa (UN),UN_AFR,2071,,3175353103.0,UN_AFR
Africa (UN),UN_AFR,2072,,3205068478.0,UN_AFR
Africa (UN),UN_AFR,2073,,3234288654.0,UN_AFR
Africa (UN),UN_AFR,2074,,3263034377.0,UN_AFR
Africa (UN),UN_AFR,2075,,3291312263.0,UN_AFR
Africa (UN),UN_AFR,2076,,3319032004.0,UN_AFR
Africa (UN),UN_AFR,2077,,3346261903.0,UN_AFR
Africa (UN),UN_AFR,2078,,3373019608.0,UN_AFR
Africa (UN),UN_AFR,2079,,3399165506.0,UN_AFR
Africa (UN),UN_AFR,2080,,3424700639.0,UN_AFR
Africa (UN),UN_AFR,2081,,3449654770.0,UN_AFR
Africa (UN),UN_AFR,2082,,3474067601.0,UN_AFR
Africa (UN),UN_AFR,2083,,3497973773.0,UN_AFR
Africa (UN),UN_AFR,2084,,3521288023.0,UN_AFR
Africa (UN),UN_AFR,2085,,3544047843.0,UN_AFR
Africa (UN),UN_AFR,2086,,3566322718.0,UN_AFR
Africa (UN),UN_AFR,2087,,3587962920.0,UN_AFR
Africa (UN),UN_AFR,2088,,3608879961.0,UN_AFR
Africa (UN),UN_AFR,2089,,3629227521.0,UN_AFR
Africa (UN),UN_AFR,2090,,3649045624.0,UN_AFR
Africa (UN),UN_AFR,2091,,3668203744.0,UN_AFR
Africa (UN),UN_AFR,2092,,3686701888.0,UN_AFR
Africa (UN),UN_AFR,2093,,3704607597.0,UN_AFR
Africa (UN),UN_AFR,2094,,3721931323.0,UN_AFR
Africa (UN),UN_AFR,2095,,3738661361.0,UN_AFR
Africa (UN),UN_AFR,2096,,3754852618.0,UN_AFR
Africa (UN),UN_AFR,2097,,3770482448.0,UN_AFR
Africa (UN),UN_AFR,2098,,3785518318.0,UN_AFR
Africa (UN),UN_AFR,2099,,3799971485.0,UN_AFR
Africa (UN),UN_AFR,2100,,3813883603.0,UN_AFR
Americas (UN),,1950,335791496.0,,
Americas (UN),,1951,342809279.0,,
Americas (UN),,1952,350086867.0,,
Americas (UN),,1953,357599609.0,,
Americas (UN),,1954,365377091.0,,
Americas (UN),,1955,373407276.0,,
Americas (UN),,1956,381692163.0,,
Americas (UN),,1957,390249080.0,,
Americas (UN),,1958,398992351.0,,
Americas (UN),,1959,408077039.0,,
Americas (UN),,1960,417520523.0,,
Americas (UN),,1961,427225742.0,,
Americas (UN),,1962,437118236.0,,
Americas (UN),,1963,447027459.0,,
Americas (UN),,1964,456963600.0,,
Americas (UN),,1965,466843178.0,,
Americas (UN),,1966,476580530.0,,
Americas (UN),,1967,486190006.0,,
Americas (UN),,1968,495698218.0,,
Americas (UN),,1969,505217480.0,,
Americas (UN),,1970,515080521.0,,
Americas (UN),,1971,525203247.0,,
Americas (UN),,1972,535104029.0,,
Americas (UN),,1973,544799461.0,,
Americas (UN),,1974,554515598.0,,
Americas (UN),,1975,564296858.0,,
Americas (UN),,1976,574121361.0,,
Americas (UN),,1977,584093311.0,,
Americas (UN),,1978,594231921.0,,
Americas (UN),,1979,604509081.0,,
Americas (UN),,1980,614995559.0,,
Americas (UN),,1981,625567978.0,,
Americas (UN),,1982,636207174.0,,
Americas (UN),,1983,646988452.0,,
Americas (UN),,1984,657807334.0,,
Americas (UN),,1985,668598299.0,,
Americas (UN),,1986,679322517.0,,
Americas (UN),,1987,690036435.0,,
Americas (UN),,1988,700864741.0,,
Americas (UN),,1989,711800736.0,,
Americas (UN),,1990,723167029.0,,
Americas (UN),,1991,734827529.0,,
Americas (UN),,1992,746446435.0,,
Americas (UN),,1993,757897506.0,,
Americas (UN),,1994,769066719.0,,
Americas (UN),,1995,780097788.0,,
Americas (UN),,1996,790984090.0,,
Americas (UN),,1997,801748680.0,,
Americas (UN),,1998,812545221.0,,
Americas (UN),,1999,823277582.0,,
Americas (UN),,2000,833823329.0,,
Americas (UN),,2001,844243626.0,,
Americas (UN),,2002,854486140.0,,
Americas (UN),,2003,864557890.0,,
Americas (UN),,2004,874538474.0,,
Americas (UN),,2005,884494788.0,,
Americas (UN),,2006,894470073.0,,
Americas (UN),,2007,904530240.0,,
Americas (UN),,2008,914594515.0,,
Americas (UN),,2009,924521281.0,,
Americas (UN),,2010,934293894.0,,
Americas (UN),,2011,944029797.0,,
Americas (UN),,2012,953741209.0,,
Americas (UN),,2013,963367755.0,,
Americas (UN),,2014,972890539.0,,
Americas (UN),,2015,982256771.0,,
Americas (UN),,2016,991580857.0,,
Americas (UN),,2017,1000714164.0,,
Americas (UN),,2018,1009489473.0,,
Americas (UN),,2019,1017894603.0,,
Americas (UN),,2020,1024463737.0,,
Americas (UN),,2021,1029207261.0,,
Americas (UN),,2022,1034848561.0,,
Americas (UN),,2023,1041794257.0,,
Americas (UN),,2024,,1048761178.0,
Americas (UN),,2025,,1055416957.0,
Americas (UN),,2026,,1061764384.0,
Americas (UN),,2027,,1067878006.0,
Americas (UN),,2028,,1073825961.0,
Americas (UN),,2029,,1079592915.0,
Americas (UN),,2030,,1085173076.0,
Americas (UN),,2031,,1090588082.0,
Americas (UN),,2032,,1095832643.0,
Americas (UN),,2033,,1100899151.0,
Americas (UN),,2034,,1105806470.0,
Americas (UN),,2035,,1110538996.0,
Americas (UN),,2036,,1115074970.0,
Americas (UN),,2037,,1119428915.0,
Americas (UN),,2038,,1123606008.0,
Americas (UN),,2039,,1127572252.0,
Americas (UN),,2040,,1131309755.0,
Americas (UN),,2041,,1134830966.0,
Americas (UN),,2042,,1138151189.0,
Americas (UN),,2043,,1141252278.0,
Americas (UN),,2044,,1144106929.0,
Americas (UN),,2045,,1146736461.0,
Americas (UN),,2046,,1149134851.0,
Americas (UN),,2047,,1151321433.0,
Americas (UN),,2048,,1153304286.0,
Americas (UN),,2049,,1155063026.0,
Americas (UN),,2050,,1156636631.0,
Americas (UN),,2051,,1158044039.0,
Americas (UN),,2052,,1159268982.0,
Americas (UN),,2053,,1160314191.0,
Americas (UN),,2054,,1161165709.0,
Americas (UN),,2055,,1161832899.0,
Americas (UN),,2056,,1162356751.0,
Americas (UN),,2057,,1162771409.0,
Americas (UN),,2058,,1163103012.0,
Americas (UN),,2059,,1163312320.0,
Americas (UN),,2060,,1163362016.0,
Americas (UN),,2061,,1163304715.0,
Americas (UN),,2062,,1163161836.0,
Americas (UN),,2063,,1162909591.0,
Americas (UN),,2064,,1162534461.0,
Americas (UN),,2065,,1162042718.0,
Americas (UN),,2066,,1161460016.0,
Americas (UN),,2067,,1160799545.0,
Americas (UN),,2068,,1160033115.0,
Americas (UN),,2069,,1159156079.0,
Americas (UN),,2070,,1158158763.0,
Americas (UN),,2071,,1157050989.0,
Americas (UN),,2072,,1155827457.0,
Americas (UN),,2073,,1154466264.0,
Americas (UN),,2074,,1152990519.0,
Americas (UN),,2075,,1151433386.0,
Americas (UN),,2076,,1149786038.0,
Americas (UN),,2077,,1147994640.0,
Americas (UN),,2078,,1146083485.0,
Americas (UN),,2079,,1144055782.0,
Americas (UN),,2080,,1141903874.0,
Americas (UN),,2081,,1139709937.0,
Americas (UN),,2082,,1137451502.0,
Americas (UN),,2083,,1135089517.0,
Americas (UN),,2084,,1132659372.0,
Americas (UN),,2085,,1130123897.0,
Americas (UN),,2086,,1127523076.0,
Americas (UN),,2087,,1124900235.0,
Americas (UN),,2088,,1122277186.0,
Americas (UN),,2089,,1119626973.0,
Americas (UN),,2090,,1116898528.0,
Americas (UN),,2091,,1114150509.0,
Americas (UN),,2092,,1111400806.0,
Americas (UN),,2093,,1108616678.0,
Americas (UN),,2094,,1105809797.0,
Americas (UN),,2095,,1102984511.0,
Americas (UN),,2096,,1100111825.0,
Americas (UN),,2097,,1097223442.0,
Americas (UN),,2098,,1094316053.0,
Americas (UN),,2099,,1091379506.0,
Americas (UN),,2100,,1088413248.0,
Asia,OWID_ASI,1950,1367581793.0,,OWID_ASI
Asia,OWID_ASI,1951,1394310207.0,,OWID_ASI
Asia,OWID_ASI,1952,1423932566.0,,OWID_ASI
Asia,OWID_ASI,1953,1455634309.0,,OWID_ASI
Asia,OWID_ASI,1954,1488418592.0,,OWID_ASI
Asia,OWID_ASI,1955,1523146415.0,,OWID_ASI
Asia,OWID_ASI,1956,1558262821.0,,OWID_ASI
Asia,OWID_ASI,1957,1594675233.0,,OWID_ASI
Asia,OWID_ASI,1958,1631866795.0,,OWID_ASI
Asia,OWID_ASI,1959,1664697447.0,,OWID_ASI
Asia,OWID_ASI,1960,1691762696.0,,OWID_ASI
Asia,OWID_ASI,1961,1718156557.0,,OWID_ASI
Asia,OWID_ASI,1962,1753318905.0,,OWID_ASI
Asia,OWID_ASI,1963,1799305125.0,,OWID_ASI
Asia,OWID_ASI,1964,1847441778.0,,OWID_ASI
Asia,OWID_ASI,1965,1894030104.0,,OWID_ASI
Asia,OWID_ASI,1966,1940186408.0,,OWID_ASI
Asia,OWID_ASI,1967,1986308215.0,,OWID_ASI
Asia,OWID_ASI,1968,2034769710.0,,OWID_ASI
Asia,OWID_ASI,1969,2085428639.0,,OWID_ASI
Asia,OWID_ASI,1970,2136911807.0,,OWID_ASI
Asia,OWID_ASI,1971,2187672732.0,,OWID_ASI
Asia,OWID_ASI,1972,2237825630.0,,OWID_ASI
Asia,OWID_ASI,1973,2288852583.0,,OWID_ASI
Asia,OWID_ASI,1974,2339398095.0,,OWID_ASI
Asia,OWID_ASI,1975,2388510805.0,,OWID_ASI
Asia,OWID_ASI,1976,2436467535.0,,OWID_ASI
Asia,OWID_ASI,1977,2484229185.0,,OWID_ASI
Asia,OWID_ASI,1978,2531837746.0,,OWID_ASI
Asia,OWID_ASI,1979,2580755587.0,,OWID_ASI
Asia,OWID_ASI,1980,2631643580.0,,OWID_ASI
Asia,OWID_ASI,1981,2683999130.0,,OWID_ASI
Asia,OWID_ASI,1982,2738669570.0,,OWID_ASI
Asia,OWID_ASI,1983,2794057018.0,,OWID_ASI
Asia,OWID_ASI,1984,2849479886.0,,OWID_ASI
Asia,OWID_ASI,1985,2906232641.0,,OWID_ASI
Asia,OWID_ASI,1986,2964898217.0,,OWID_ASI
Asia,OWID_ASI,1987,3025641753.0,,OWID_ASI
Asia,OWID_ASI,1988,3086642989.0,,OWID_ASI
Asia,OWID_ASI,1989,3147693773.0,,OWID_ASI
Asia,OWID_ASI,1990,3209094423.0,,OWID_ASI
Asia,OWID_ASI,1991,3268207608.0,,OWID_ASI
Asia,OWID_ASI,1992,3324812378.0,,OWID_ASI
Asia,OWID_ASI,1993,3380039932.0,,OWID_ASI
Asia,OWID_ASI,1994,3433680236.0,,OWID_ASI
Asia,OWID_ASI,1995,3486817949.0,,OWID_ASI
Asia,OWID_ASI,1996,3539849816.0,,OWID_ASI
Asia,OWID_ASI,1997,3592367920.0,,OWID_ASI
Asia,OWID_ASI,1998,3644341780.0,,OWID_ASI
Asia,OWID_ASI,1999,3695620583.0,,OWID_ASI
Asia,OWID_ASI,2000,3746832777.0,,OWID_ASI
Asia,OWID_ASI,2001,3797954107.0,,OWID_ASI
